日期,測站,SO2測站值,NO2測站值,NO+NO2測站值,NOX測站值,O3測站值,PM10測站值,PM2.5測站值,SO2模擬值,NO2模擬值,NO+NO2模擬值,NOX模擬值,O3模擬值,PM10模擬值,PM2.5模擬值
2016/4/8,觀音,3.4,11.0,12.3,12.0,40.0,47.0,58.0,2.8075032,7.015163,7.09897,7.0989704,35.53984,19.160366,11.831444
2016/4/8,觀音,2.7,14.0,15.5,15.0,37.0,61.0,40.0,2.4083602,6.1570935,6.2375693,6.2375693,34.95364,17.765642,10.841448
2016/4/8,觀音,4.2,24.0,25.7,26.0,26.0,68.0,43.0,2.4670844,6.1069536,6.1772566,6.1772566,35.89502,17.84824,10.644282
2016/4/8,觀音,5.7,24.0,25.4,26.0,25.0,73.0,48.0,2.7773252,6.316212,6.381457,6.381457,37.056587,18.818947,11.014561
2016/4/8,觀音,6.7,18.0,19.1,19.0,28.0,71.0,44.0,2.9760873,6.152392,6.2220726,6.2220726,37.236202,19.099724,11.572127
2016/4/8,觀音,5.6,21.0,22.3,22.0,23.0,65.0,35.0,3.591922,7.806399,7.8909454,7.8909454,35.69923,20.345089,12.933177
2016/4/8,觀音,5.8,16.0,16.9,16.0,24.0,60.0,35.0,3.4669688,12.318212,12.485848,12.485848,31.116215,23.700537,15.991672
2016/4/8,觀音,1.9,8.2,8.899999999999999,8.9,35.0,51.0,37.0,2.073037,19.096003,20.634611,20.634611,25.38741,22.015892,16.290276
2016/4/9,觀音,2.5,4.1,4.699999999999999,4.7,43.0,45.0,35.0,1.5574805,12.79008,15.112551,15.11255,31.518764,17.43208,12.208428
2016/4/9,觀音,2.9,9.3,10.0,10.0,38.0,40.0,18.0,1.4381618,10.963278,14.104963,14.104963,33.285286,15.048116,10.618602
2016/4/9,觀音,2.0,7.1,7.6,7.6,38.0,44.0,20.0,1.5197197,6.6577764,9.303199,9.303199,39.711533,10.064608,7.15105
2016/4/9,觀音,6.1,13.0,13.7,14.0,28.0,52.0,24.0,1.6484851,3.571256,5.1641684,5.1641684,48.502472,13.817266,8.430374
2016/4/9,觀音,7.4,24.0,24.8,25.0,8.0,69.0,40.0,1.723945,1.9548438,2.733397,2.733397,55.65036,18.442425,10.197504
2016/4/9,觀音,4.9,16.0,16.8,16.0,23.0,69.0,39.0,1.8111677,1.9761091,2.7374701,2.73747,58.789577,18.918402,10.810136
2016/4/9,觀音,3.6,13.0,14.4,15.0,27.0,62.0,31.0,2.0450664,3.2295787,4.454632,4.454632,58.647373,19.977571,12.178945
2016/4/9,觀音,3.2,12.0,13.5,13.0,30.0,45.0,23.0,1.96988,5.332301,7.237363,7.237364,56.65147,22.88455,14.610919
2016/4/9,觀音,1.5,9.4,10.6,11.0,33.0,44.0,21.0,2.2283607,6.6894155,8.632161,8.632161,54.863956,22.442259,14.921763
2016/4/9,觀音,1.5,8.1,9.2,9.3,35.0,47.0,26.0,2.7422287,8.1184225,9.557373,9.557374,54.540024,21.135584,14.539409
2016/4/9,觀音,1.7,7.9,9.200000000000001,9.2,36.0,54.0,26.0,3.4347732,10.213515,10.853982,10.853983,51.301224,21.724422,15.32794
2016/4/9,觀音,1.5,7.7,9.3,9.3,38.0,53.0,28.0,4.074654,10.377899,10.4700575,10.4700575,49.0591,22.088118,15.812535
2016/4/9,觀音,2.8,7.2,8.9,8.9,40.0,50.0,33.0,4.4158125,10.702343,10.789872,10.789872,46.373634,24.168507,18.085478
2016/4/9,觀音,6.2,10.0,12.3,13.0,41.0,47.0,38.0,4.6007953,11.849933,11.937306,11.937305,43.314972,28.559948,21.347626
2016/4/9,觀音,2.4,6.9,7.7,7.7,45.0,47.0,37.0,5.406725,13.76273,13.850579,13.850579,39.02373,34.485775,26.359325
2016/4/9,觀音,5.3,11.0,12.4,12.0,44.0,55.0,37.0,5.7349763,16.316833,16.396526,16.396526,34.504585,37.556374,28.632584
2016/4/9,觀音,4.2,11.0,11.9,12.0,42.0,53.0,48.0,5.4154844,20.7094,20.79039,20.79039,28.931732,41.761242,32.466595
2016/4/9,觀音,6.1,27.0,29.0,29.0,28.0,52.0,53.0,5.6478367,21.507986,21.601255,21.601255,25.1032,45.00653,34.996925
2016/4/9,觀音,2.6,17.0,17.9,18.0,37.0,50.0,50.0,5.821136,22.72817,22.893745,22.893747,21.538986,44.374554,34.141724
2016/4/9,觀音,2.6,18.0,18.6,19.0,28.0,58.0,44.0,3.7616107,15.749269,15.888895,15.888894,27.441305,21.820776,16.304295
2016/4/9,觀音,2.0,9.6,10.1,10.0,40.0,62.0,43.0,2.703485,7.3863354,7.462674,7.4626737,35.66776,15.622496,10.528039
2016/4/9,觀音,2.3,7.6,8.0,8.0,39.0,59.0,39.0,3.0649033,14.528598,14.675056,14.6750555,27.240515,20.07078,15.534055
2016/4/9,觀音,2.0,7.2,7.7,7.7,40.0,54.0,33.0,2.507936,21.19682,21.713478,21.71348,16.855703,19.323477,15.088383
2016/4/9,觀音,2.0,8.3,8.8,8.9,39.0,52.0,19.0,2.1824028,19.744587,22.676847,22.676846,18.318916,14.827441,11.44817
2016/4/10,觀音,2.8,10.0,10.6,11.0,32.0,44.0,13.0,2.3615332,6.334352,9.198639,9.198639,24.292213,18.548973,12.54988
2016/4/10,觀音,1.8,11.0,11.5,12.0,30.0,41.0,10.0,3.703549,9.118961,16.394608,16.394608,21.1304,22.057348,14.706626
2016/4/10,觀音,4.7,12.0,12.6,13.0,25.0,35.0,10.0,3.7208874,9.497222,18.126966,18.126966,22.202648,21.82331,14.833073
2016/4/10,觀音,10.0,30.0,31.0,31.0,11.0,39.0,20.0,3.2999809,7.6557026,13.949383,13.949383,27.402676,21.954397,14.986605
2016/4/10,觀音,5.6,24.0,24.8,25.0,15.0,40.0,15.0,2.9960895,5.8897924,10.204344,10.204345,32.15326,20.84368,13.730994
2016/4/10,觀音,4.5,32.0,35.4,35.0,7.5,46.0,26.0,2.5744178,4.096902,6.801129,6.801129,35.322235,17.35249,10.871372
2016/4/10,觀音,4.7,24.0,28.6,29.0,9.5,46.0,24.0,2.0689218,3.2520049,5.0964894,5.0964894,39.01848,18.033905,10.861852
2016/4/10,觀音,6.0,28.0,39.0,39.0,8.7,47.0,28.0,1.7310406,2.2924933,3.3294191,3.3294194,42.472057,18.523079,10.750005
2016/4/10,觀音,5.9,17.0,24.7,25.0,12.0,47.0,32.0,1.7326957,2.629783,3.431982,3.4319818,45.02237,17.983562,10.3592005
2016/4/10,觀音,3.6,10.0,13.7,14.0,24.0,48.0,36.0,1.7813717,3.415532,4.0094585,4.0094585,43.674606,16.220734,9.578021
2016/4/10,觀音,3.5,11.0,14.0,14.0,29.0,53.0,33.0,1.9344511,4.334873,4.6920066,4.6920066,42.05678,16.746805,9.779703
2016/4/10,觀音,4.0,11.0,12.8,13.0,32.0,51.0,28.0,2.038108,5.263844,5.41051,5.41051,39.716816,18.908152,11.177573
2016/4/10,觀音,3.0,8.5,9.8,9.8,37.0,47.0,22.0,2.4649265,8.759917,8.904,8.904,35.557243,19.757019,12.894737
2016/4/10,觀音,2.2,6.6,7.5,7.5,40.0,39.0,24.0,3.7268586,14.531363,14.709516,14.709516,26.478712,21.642353,14.053365
2016/4/10,觀音,2.2,6.7,7.3,7.3,38.0,42.0,19.0,4.3651986,17.025454,17.236269,17.23627,20.738876,30.835966,20.62711
2016/4/10,觀音,1.7,8.4,8.8,8.8,37.0,38.0,20.0,3.7258544,14.587444,14.813001,14.813002,19.080334,25.59177,16.632036
2016/4/10,觀音,1.6,7.1,7.6,7.6,34.0,38.0,17.0,2.1848176,12.4760895,12.725526,12.725526,18.431904,24.178453,16.001627
2016/4/10,觀音,1.9,10.0,10.5,11.0,26.0,24.0,13.0,1.2091808,10.975368,11.245179,11.245179,18.44337,3.800724,2.9095566
2016/4/10,觀音,1.8,16.0,16.8,17.0,24.0,26.0,12.0,1.0075482,4.4109364,4.5301805,4.530181,37.071144,3.6527803,2.6405492
2016/4/10,觀音,2.8,7.5,8.0,8.0,32.0,20.0,10.0,0.97852397,3.8229866,3.9314017,3.9314017,38.14525,4.598832,3.2484164
2016/4/10,觀音,3.6,9.6,10.0,10.0,29.0,26.0,13.0,1.0880463,4.169137,4.2892747,4.2892747,37.015327,5.32946,3.8543212
2016/4/10,觀音,2.8,7.7,8.1,8.2,32.0,25.0,9.0,0.98990893,3.8558443,3.9823287,3.9823284,35.77413,5.051469,3.7431824
2016/4/10,觀音,2.8,7.1,7.6,7.6,37.0,28.0,13.0,1.4641355,4.1240873,4.288197,4.288197,36.978237,4.0553765,2.7873974
2016/4/10,觀音,3.0,8.3,8.9,8.9,40.0,30.0,14.0,1.7775289,4.51547,4.849944,4.849944,39.645912,8.54026,4.907858
2016/4/11,觀音,1.7,4.3,4.5,4.5,43.0,33.0,13.0,1.8258086,4.57864,5.217999,5.217999,42.69623,12.759888,7.5005455
2016/4/11,觀音,1.8,3.8,4.1,4.1,45.0,36.0,6.0,1.8368938,4.32273,5.1037717,5.1037717,44.482555,14.93627,9.204239
2016/4/11,觀音,1.9,3.1,3.4,3.4,48.0,27.0,1.0,2.0343833,5.0538588,5.70941,5.70941,45.904,11.797785,7.9352365
2016/4/11,觀音,5.4,7.7,8.4,8.3,43.0,25.0,3.0,1.9762006,5.4616404,5.9764895,5.976489,45.892605,4.852051,3.6029897
2016/4/11,觀音,5.3,12.0,12.6,12.0,38.0,26.0,6.0,1.9227613,5.799104,6.3667917,6.3667912,44.620583,4.004537,2.9492717
2016/4/11,觀音,5.2,10.0,10.7,11.0,41.0,35.0,9.0,1.6382816,5.5280504,6.1159716,6.1159716,45.66066,4.480907,3.5385406
2016/4/11,觀音,5.4,20.0,21.5,21.0,31.0,39.0,11.0,1.3606656,4.000168,4.7107873,4.710787,47.142746,2.9000983,2.3139522
2016/4/11,觀音,3.4,23.0,25.0,25.0,30.0,39.0,17.0,1.0212793,2.683039,3.8854322,3.8854327,47.816383,2.071577,1.5556203
2016/4/11,觀音,3.5,17.0,19.2,19.0,34.0,37.0,15.0,0.9182319,3.7602084,5.0928535,5.092853,45.61579,1.7116878,1.3934886
2016/4/11,觀音,6.3,17.0,18.8,19.0,32.0,34.0,16.0,1.3765327,5.117975,6.012239,6.012239,44.53035,2.8120227,1.9570265
2016/4/11,觀音,3.4,20.0,22.4,23.0,29.0,35.0,9.0,1.4948692,6.0937467,6.4478064,6.447806,42.893044,4.9405546,3.002706
2016/4/11,觀音,3.8,24.0,29.9,29.0,26.0,34.0,14.0,1.6024997,7.3154564,7.5449758,7.5449758,39.466274,2.6801412,1.8453667
2016/4/11,觀音,7.6,27.0,30.0,30.0,25.0,33.0,13.0,1.652799,8.349933,8.572595,8.572596,35.834,4.1897283,3.0164766
2016/4/11,觀音,4.5,29.0,34.7,34.0,24.0,30.0,11.0,2.4080422,10.91443,11.137982,11.137982,30.325352,4.8160934,3.728165
2016/4/11,觀音,3.8,14.0,16.0,15.0,40.0,27.0,16.0,3.327931,13.638321,13.838596,13.838596,28.702993,9.78934,7.584892
2016/4/11,觀音,3.7,15.0,16.8,17.0,39.0,26.0,15.0,3.3620949,13.837546,14.017209,14.017208,27.707775,12.609867,9.483064
2016/4/11,觀音,4.3,18.0,19.7,20.0,39.0,23.0,18.0,3.524512,11.485597,11.632394,11.632394,29.377087,9.8661585,7.0261307
2016/4/11,觀音,3.2,15.0,16.3,16.0,41.0,29.0,17.0,3.3269773,9.823074,9.949028,9.949028,29.86612,13.908265,9.483247
2016/4/11,觀音,4.6,16.0,17.1,17.0,38.0,32.0,11.0,3.6423995,11.501043,11.632128,11.632128,26.678263,21.714617,14.289235
2016/4/11,觀音,5.8,18.0,18.8,19.0,34.0,40.0,13.0,3.8557687,11.682822,11.820881,11.820881,25.842722,22.949417,14.640153
2016/4/11,觀音,3.6,21.0,22.0,22.0,29.0,38.0,13.0,4.2070103,9.981537,10.092992,10.092993,28.239052,18.515715,12.013253
2016/4/11,觀音,5.1,27.0,28.5,28.0,22.0,34.0,16.0,2.6346936,7.2895503,7.4172606,7.4172606,31.531439,13.535025,8.659497
2016/4/11,觀音,5.3,31.0,34.6,34.0,16.0,38.0,13.0,1.4780335,6.55234,6.7291307,6.7291307,33.383038,12.672594,7.086399
2016/4/11,觀音,6.3,27.0,28.4,28.0,20.0,42.0,6.0,1.684991,4.9490833,5.4357257,5.435726,34.930958,12.754771,6.836058
2016/4/12,觀音,4.7,22.0,23.3,23.0,28.0,38.0,9.0,2.2880895,5.2049775,6.468181,6.4681816,34.944447,11.914621,6.7155504
2016/4/12,觀音,6.1,26.0,26.6,26.0,21.0,29.0,15.0,2.1615195,5.356117,7.8297396,7.8297396,35.430813,9.1218405,5.8059554
2016/4/12,觀音,3.0,13.0,13.4,13.0,33.0,23.0,15.0,1.9536182,4.980303,7.7169766,7.716977,38.388294,8.896386,6.2353206
2016/4/12,觀音,4.5,13.0,13.7,14.0,32.0,31.0,12.0,1.9708704,3.3472588,5.097658,5.097658,44.857426,9.265979,5.812309
2016/4/12,觀音,2.8,12.0,12.6,13.0,33.0,34.0,6.0,2.1178691,2.2582455,3.3378778,3.3378775,49.437435,9.744524,5.787085
2016/4/12,觀音,2.1,14.0,14.7,14.0,32.0,37.0,12.0,2.0594778,1.970734,2.8130744,2.8130744,53.30677,12.274575,6.848979
2016/4/12,觀音,3.0,24.0,25.8,26.0,15.0,37.0,13.0,1.7873608,2.0249956,2.8492513,2.8492515,53.985676,12.293425,6.9333196
2016/4/12,觀音,1.9,11.0,12.6,13.0,32.0,40.0,20.0,1.8396609,2.496927,3.4498954,3.4498954,53.14743,13.039423,7.8026347
2016/4/12,觀音,1.3,5.5,6.7,6.7,40.0,41.0,14.0,2.259252,3.9910445,5.3357034,5.3357034,51.062298,12.711663,8.437476
2016/4/12,觀音,1.2,5.4,6.4,6.4,39.0,44.0,18.0,2.7711258,6.083669,7.5374093,7.5374093,48.0529,11.909644,8.649571
2016/4/12,觀音,1.4,6.0,7.3,7.3,40.0,43.0,17.0,3.3568459,9.357929,10.186541,10.18654,43.71552,14.643399,11.016145
2016/4/12,觀音,1.2,5.8,7.1,7.1,42.0,45.0,24.0,4.145923,12.469402,12.615481,12.615481,40.49188,19.23402,15.263844
2016/4/12,觀音,1.1,5.1,6.3999999999999995,6.4,44.0,40.0,24.0,4.78366,14.997041,15.126393,15.126394,39.583576,28.416649,23.172401
2016/4/12,觀音,1.7,5.5,6.7,6.7,47.0,44.0,29.0,5.9642696,19.190014,19.31762,19.317617,35.94885,36.07962,29.504358
2016/4/12,觀音,1.3,4.2,5.300000000000001,5.3,52.0,42.0,27.0,8.442495,27.447184,27.625818,27.62582,25.69989,43.77506,35.617012
2016/4/12,觀音,1.1,4.8,5.8,5.8,53.0,52.0,29.0,11.33642,33.113117,33.389156,33.389156,16.570185,44.983894,35.711445
2016/4/12,觀音,1.6,6.1,7.3,7.3,51.0,54.0,29.0,13.620103,35.280148,35.606606,35.60661,12.514989,49.127293,38.097843
2016/4/12,觀音,1.5,5.4,6.300000000000001,6.2,51.0,65.0,35.0,15.238675,37.724743,38.145237,38.14524,8.654836,61.6258,47.39392
2016/4/12,觀音,1.6,6.7,7.3,7.3,48.0,68.0,39.0,11.973586,36.860455,37.62378,37.623783,7.6650987,68.934166,53.739742
2016/4/12,觀音,9.4,24.0,25.1,26.0,29.0,71.0,41.0,7.8304315,22.3858,22.611088,22.61109,17.30169,65.931335,52.136143
2016/4/12,觀音,3.7,26.0,27.3,28.0,25.0,66.0,42.0,3.6057394,18.211445,18.517195,18.517195,17.650911,61.53194,49.84439
2016/4/12,觀音,3.6,14.0,14.7,14.0,35.0,58.0,36.0,2.0863492,19.03093,19.466566,19.466566,15.742693,24.767786,21.063585
2016/4/12,觀音,5.0,24.0,24.7,25.0,25.0,58.0,29.0,2.325877,19.518959,20.082079,20.082079,16.734344,14.026007,10.599515
2016/4/12,觀音,3.2,19.0,19.6,20.0,21.0,60.0,29.0,1.6515031,20.116034,22.748764,22.748762,14.469943,14.061464,10.210613
2016/4/13,觀音,2.3,17.0,17.7,17.0,19.0,70.0,26.0,1.229862,12.773397,16.069944,16.069944,20.250246,12.977763,8.321573
2016/4/13,觀音,6.4,15.0,15.7,16.0,32.0,67.0,26.0,0.7171447,5.1208735,7.8700275,7.870028,30.627369,14.053604,8.453409
2016/4/13,觀音,2.6,13.0,13.5,13.0,35.0,60.0,20.0,0.6605076,4.479509,6.471822,6.471822,36.616367,15.373922,8.95338
2016/4/13,觀音,2.4,11.0,11.8,12.0,30.0,37.0,18.0,0.9350143,5.7898927,8.139919,8.139919,44.886177,20.052626,11.244755
2016/4/13,觀音,1.8,12.0,12.7,13.0,25.0,30.0,17.0,1.646071,5.3139215,8.040615,8.040614,45.09151,26.21543,13.010063
2016/4/13,觀音,1.8,13.0,13.6,13.0,28.0,27.0,15.0,1.3809953,4.612512,6.8791265,6.8791265,47.501587,26.401955,14.280494
2016/4/13,觀音,1.2,6.4,6.800000000000001,6.9,54.0,32.0,10.0,0.4092759,3.43212,4.927809,4.927809,47.688366,10.657778,6.957616
2016/4/13,觀音,1.2,6.7,7.5,7.6,55.0,25.0,5.0,0.37467644,3.32955,4.66008,4.66008,42.227768,7.3463283,4.76571
2016/4/13,觀音,1.8,11.0,12.6,12.0,48.0,31.0,10.0,0.4198093,4.434754,5.3672004,5.3672,41.04744,7.7661715,5.179035
2016/4/13,觀音,1.7,16.0,18.3,18.0,42.0,27.0,11.0,0.3911539,4.647036,5.5578136,5.5578136,34.53658,5.1773252,3.4999027
2016/4/13,觀音,1.4,12.0,13.3,14.0,50.0,35.0,18.0,0.4162613,5.150637,5.977558,5.977558,31.242393,9.316076,5.93254
2016/4/13,觀音,1.7,5.4,6.1000000000000005,6.1,55.0,31.0,8.0,0.6532069,6.95067,7.489418,7.489418,27.95883,8.625448,5.412201
2016/4/13,觀音,1.9,,,,35.0,,,1.0587554,12.816434,13.506145,13.506145,21.595633,8.201873,4.9088345
2016/4/13,觀音,1.2,6.7,8.3,8.3,28.0,33.0,26.0,1.2407659,12.118565,12.712694,12.712695,22.074602,6.846874,3.500243
2016/4/13,觀音,1.0,4.9,6.0,5.9,35.0,32.0,26.0,0.6047903,9.142546,9.592459,9.59246,24.450178,6.123045,4.121569
2016/4/13,觀音,1.1,5.8,6.8,6.8,33.0,34.0,8.0,0.5327619,9.961375,10.296319,10.296319,21.819714,8.514096,6.0569396
2016/4/13,觀音,1.4,7.0,8.1,8.1,38.0,28.0,7.0,1.7607783,9.050252,9.245744,9.245744,25.844547,8.247457,5.929975
2016/4/13,觀音,1.3,9.6,10.799999999999999,11.0,35.0,22.0,10.0,1.2076385,6.2071605,6.3426056,6.3426056,31.17511,6.1536283,3.9315126
2016/4/13,觀音,1.4,8.9,9.8,9.8,44.0,23.0,11.0,1.2177037,6.0278606,6.148017,6.148017,31.077242,8.075195,5.209913
2016/4/13,觀音,1.4,11.0,12.0,12.0,38.0,21.0,13.0,1.1250434,7.584879,7.721646,7.721646,26.637875,16.52262,9.911994
2016/4/13,觀音,2.6,8.5,9.5,9.5,45.0,26.0,10.0,0.7281056,6.7353745,6.8674874,6.8674874,25.642672,15.627145,9.379728
2016/4/13,觀音,4.4,12.0,13.4,14.0,36.0,33.0,13.0,1.0698067,7.283663,7.4330564,7.4330564,23.86338,15.147427,10.660621
2016/4/13,觀音,2.3,6.8,7.9,7.8,45.0,36.0,9.0,0.98619574,12.757404,13.170594,13.170594,16.313126,26.501982,19.504684
2016/4/13,觀音,2.3,5.6,6.3,6.3,47.0,34.0,12.0,3.1144834,17.795477,22.170927,22.170927,13.612482,22.663502,17.011538
2016/4/14,觀音,1.4,4.8,5.7,5.6,52.0,25.0,8.0,3.338817,14.998053,22.599354,22.599354,20.276764,17.468243,12.643281
2016/4/14,觀音,1.7,4.2,5.2,5.2,43.0,26.0,10.0,2.95364,13.458557,20.858076,20.858078,27.813704,17.875336,12.834878
2016/4/14,觀音,1.6,3.0,3.9,3.9,43.0,26.0,7.0,4.1139717,13.643925,20.75355,20.75355,35.595715,22.966572,18.085894
2016/4/14,觀音,1.9,4.5,4.9,4.8,38.0,27.0,10.0,4.1152134,11.231293,15.655207,15.655209,40.670902,5.0703144,4.0781193
2016/4/14,觀音,2.8,6.1,6.6,6.6,35.0,23.0,8.0,1.8600175,4.8613005,6.4677672,6.4677672,43.96995,5.9688954,4.3167815
2016/4/14,觀音,5.7,15.0,15.8,16.0,26.0,25.0,8.0,1.7300736,3.0144544,4.3559856,4.3559856,49.8261,2.8420103,2.130535
2016/4/14,觀音,5.6,17.0,19.1,19.0,20.0,23.0,10.0,1.9786077,4.051167,5.6508102,5.65081,53.394188,5.412296,4.0894885
2016/4/14,觀音,4.8,23.0,29.7,30.0,14.0,33.0,13.0,2.6885395,6.3450036,8.275306,8.275306,60.70526,8.245545,6.269484
2016/4/14,觀音,5.3,33.0,44.0,43.0,12.0,37.0,22.0,3.3166835,7.6317215,9.033045,9.033045,72.78254,13.819158,11.120579
2016/4/14,觀音,5.2,28.0,33.8,34.0,22.0,48.0,25.0,2.9738712,9.395011,10.418643,10.418643,60.44827,8.360052,6.312289
2016/4/14,觀音,8.9,25.0,32.2,32.0,21.0,40.0,32.0,2.631962,14.301046,14.987524,14.987525,46.626987,2.3059566,1.831378
2016/4/14,觀音,4.0,11.0,13.3,13.0,37.0,41.0,29.0,2.1912563,18.722837,18.99873,18.998732,31.803862,7.8598976,6.2607064
2016/4/14,觀音,4.5,14.0,15.5,16.0,33.0,33.0,26.0,1.5972897,16.318203,16.564663,16.564665,31.64636,9.335432,7.481654
2016/4/14,觀音,5.7,24.0,29.7,29.0,26.0,40.0,20.0,1.9574238,14.941955,15.117549,15.117549,33.72963,5.1341233,4.0677004
2016/4/14,觀音,5.0,28.0,31.8,32.0,23.0,41.0,25.0,1.0502857,15.2981205,15.478966,15.478966,30.475765,18.748518,14.988746
2016/4/14,觀音,10.0,46.0,60.0,60.0,5.9,53.0,27.0,1.035116,16.298141,16.490923,16.490921,25.885439,17.128647,13.8319025
2016/4/14,觀音,6.2,35.0,41.8,42.0,14.0,56.0,32.0,1.5715799,13.978379,14.1541815,14.154181,25.70696,10.954899,8.157091
2016/4/14,觀音,6.4,30.0,32.4,33.0,17.0,61.0,27.0,1.7925222,6.7330537,6.862406,6.862406,33.30157,8.220679,5.45725
2016/4/14,觀音,3.0,35.0,37.1,37.0,10.0,50.0,25.0,1.5059493,4.915858,5.0328555,5.0328555,36.23443,7.412157,4.3292055
2016/4/14,觀音,4.2,31.0,35.4,36.0,11.0,45.0,22.0,1.5162996,4.3086033,4.420094,4.420094,38.48597,4.443964,2.7089827
2016/4/14,觀音,15.0,47.0,72.0,72.0,0.9,36.0,24.0,1.4565755,4.0942807,4.2025795,4.2025795,39.793888,3.735744,2.3394392
2016/4/14,觀音,13.0,49.0,71.0,71.0,0.9,43.0,27.0,1.5313482,4.3607383,4.467981,4.4679804,41.174313,6.1328435,3.4513533
2016/4/14,觀音,6.8,42.0,46.5,46.0,9.4,44.0,23.0,1.8673483,6.4507427,6.597039,6.5970387,41.07084,7.6216955,4.3213997
2016/4/14,觀音,2.8,6.8,7.3999999999999995,7.4,56.0,40.0,22.0,2.341214,9.798897,10.746668,10.746667,35.260178,10.348335,6.1817727
2016/4/15,觀音,5.7,12.0,12.6,12.0,57.0,31.0,15.0,2.5499036,11.748087,15.069486,15.069486,30.121632,18.977285,12.453877
2016/4/15,觀音,3.2,15.0,15.7,15.0,54.0,25.0,20.0,3.1270576,15.163765,20.908333,20.908333,28.30011,27.10174,18.730288
2016/4/15,觀音,4.0,7.4,7.9,7.8,62.0,31.0,15.0,4.030646,15.998602,18.58315,18.58315,34.669518,24.517086,16.363174
2016/4/15,觀音,6.0,12.0,12.8,13.0,55.0,38.0,23.0,4.073052,11.5346575,12.9942,12.9942,49.930305,22.233704,14.612748
2016/4/15,觀音,7.5,19.0,19.9,20.0,46.0,45.0,22.0,3.5681515,6.5419636,8.101324,8.101324,63.808285,19.654577,12.864339
2016/4/15,觀音,8.0,20.0,20.9,20.0,42.0,43.0,24.0,3.2480137,4.5505304,5.625429,5.6254296,68.4489,20.22407,12.862126
2016/4/15,觀音,10.0,37.0,41.4,41.0,25.0,43.0,26.0,2.9026055,3.6546545,4.36688,4.3668804,65.92957,18.177662,11.20426
2016/4/15,觀音,8.8,42.0,48.9,48.0,20.0,50.0,27.0,2.851444,5.327174,5.941026,5.9410257,58.746304,18.554165,11.109569
2016/4/15,觀音,6.3,30.0,35.2,35.0,33.0,58.0,26.0,2.915932,7.4837203,8.341891,8.34189,54.293007,20.657108,12.385997
2016/4/15,觀音,5.7,21.0,25.2,25.0,42.0,53.0,25.0,3.1268017,9.949626,11.3372965,11.337297,51.08368,21.27356,13.2217655
2016/4/15,觀音,5.6,19.0,22.5,23.0,46.0,48.0,19.0,3.264726,12.003714,12.890622,12.890621,43.288517,17.790821,11.1136875
2016/4/15,觀音,5.1,19.0,22.7,23.0,48.0,45.0,21.0,3.625732,14.621352,14.794417,14.794417,38.25695,18.773,12.2031355
2016/4/15,觀音,5.4,21.0,23.2,23.0,49.0,50.0,16.0,4.0673914,20.264002,20.42877,20.42877,33.548756,29.082169,20.015577
2016/4/15,觀音,4.7,17.0,18.6,19.0,50.0,40.0,19.0,1.985055,15.317964,15.414377,15.414377,42.663727,46.934677,31.455109
2016/4/15,觀音,3.6,18.0,19.0,19.0,45.0,38.0,18.0,1.2847377,8.744373,8.836424,8.836423,43.35639,42.142456,25.794811
2016/4/15,觀音,3.0,21.0,22.3,22.0,38.0,36.0,22.0,2.4769154,15.488605,15.614717,15.614717,34.096565,41.710335,25.893143
2016/4/15,觀音,3.1,27.0,28.2,28.0,28.0,48.0,26.0,2.9111567,19.585564,19.739437,19.739435,28.12686,39.092087,24.350805
2016/4/15,觀音,3.6,16.0,17.0,17.0,42.0,47.0,24.0,2.6876318,16.203362,16.358751,16.35875,28.009651,36.386703,22.724339
2016/4/15,觀音,2.5,16.0,17.0,17.0,38.0,51.0,20.0,2.4195974,12.923835,13.066273,13.066273,26.383095,39.70717,23.371393
2016/4/15,觀音,2.3,12.0,12.9,13.0,38.0,46.0,17.0,2.2821312,9.887382,9.983484,9.983484,27.589252,49.334023,28.665623
2016/4/15,觀音,2.8,9.4,10.200000000000001,10.0,45.0,43.0,14.0,2.012023,9.968485,10.070598,10.070597,26.634565,45.717842,27.507706
2016/4/15,觀音,2.1,4.5,5.2,5.2,53.0,40.0,10.0,2.058657,16.754782,17.097792,17.097792,18.184315,47.44901,28.318441
2016/4/15,觀音,2.2,5.0,5.7,5.7,48.0,38.0,10.0,2.9482384,24.837906,26.51015,26.51015,6.297711,55.599876,32.82609
2016/4/15,觀音,2.7,14.0,14.9,15.0,33.0,36.0,15.0,3.1822972,18.04086,22.745752,22.745754,11.957564,54.16976,31.35661
2016/4/16,觀音,3.3,22.0,22.9,23.0,24.0,36.0,25.0,2.1380625,14.152704,21.915672,21.91567,17.751984,61.48919,39.32214
2016/4/16,觀音,2.7,4.8,5.6,5.6,49.0,48.0,32.0,3.286091,12.411933,21.553883,21.553883,21.083225,57.20014,36.855904
2016/4/16,觀音,3.4,4.4,5.1000000000000005,5.1,51.0,61.0,34.0,2.2511652,9.176429,16.000328,16.000328,25.609474,43.27409,28.484766
2016/4/16,觀音,1.8,3.1,3.8,3.8,50.0,73.0,35.0,1.6585703,7.957864,13.768833,13.768833,29.790545,50.518303,35.124855
2016/4/16,觀音,1.7,4.9,5.5,5.5,41.0,73.0,29.0,2.6972177,7.7437005,14.008915,14.008915,28.97883,39.457245,25.362509
2016/4/16,觀音,2.0,8.9,9.700000000000001,9.6,26.0,73.0,34.0,2.625936,5.8583517,9.52304,9.52304,38.385826,29.796326,17.062672
