日期,測站,SO2測站值,NO2測站值,NO+NO2測站值,NOX測站值,O3測站值,PM10測站值,PM2.5測站值,SO2模擬值,NO2模擬值,NO+NO2模擬值,NOX模擬值,O3模擬值,PM10模擬值,PM2.5模擬值
2016/10/2,觀音,4.4,11.0,14.3,14.0,4.5,24.0,12.0,7.819645,18.89303,19.244534,19.244534,12.959833,24.884066,14.348114
2016/10/2,觀音,8.1,15.0,34.0,34.0,0.1,25.0,9.0,7.3442307,13.771505,15.675395,15.675394,15.680401,15.4999,9.58442
2016/10/3,觀音,7.6,14.0,20.7,21.0,0.5,22.0,12.0,5.486637,7.184282,10.163721,10.163721,22.34358,12.004112,7.6198196
2016/10/3,觀音,4.8,15.0,26.0,26.0,0.1,30.0,9.0,2.538673,3.6274047,5.434576,5.434576,29.246222,9.64444,5.9732056
2016/10/3,觀音,2.5,13.0,15.9,16.0,0.5,23.0,10.0,2.0975342,2.4403472,3.6459775,3.6459775,34.97911,8.236725,5.06378
2016/10/3,觀音,3.1,27.0,34.2,34.0,0.2,26.0,11.0,1.5497055,1.7955725,2.765762,2.765762,34.159218,5.5766683,3.5025766
2016/10/3,觀音,3.5,31.0,44.0,44.0,0.2,31.0,11.0,1.5317682,1.7028666,2.5692856,2.5692854,37.167046,6.5092945,3.8036711
2016/10/3,觀音,3.8,23.0,34.0,35.0,0.5,32.0,11.0,1.5343999,1.6059108,2.382033,2.382033,38.75937,7.8492947,4.2523837
2016/10/3,觀音,5.3,12.0,19.2,19.0,4.2,36.0,8.0,1.5881702,1.5799084,2.2785983,2.2785985,41.447945,12.536451,6.1868706
2016/10/3,觀音,5.2,14.0,25.0,24.0,9.1,35.0,7.0,1.784134,1.9078972,2.6374192,2.6374192,44.33288,17.05418,8.094302
2016/10/3,觀音,4.9,9.1,17.299999999999997,17.0,11.0,40.0,13.0,1.6286694,2.6854377,3.5690641,3.5690641,42.642216,17.879892,8.3439865
2016/10/3,觀音,2.5,2.9,5.1,5.1,16.0,36.0,13.0,1.5509841,4.21196,5.043311,5.043311,39.49124,17.436111,8.528782
2016/10/3,觀音,1.9,2.1,3.6,3.6,20.0,34.0,10.0,2.1021817,6.6121726,6.8931446,6.893145,36.21882,18.508741,9.655879
2016/10/3,觀音,2.0,2.1,3.8,3.8,23.0,26.0,2.0,2.7805228,8.094717,8.274065,8.274065,33.346542,18.131094,9.887355
2016/10/3,觀音,1.9,1.4,2.7,2.7,26.0,28.0,3.0,2.8506575,7.857832,8.015486,8.015486,33.56049,18.398273,10.1242075
2016/10/3,觀音,1.4,1.4,2.5,2.5,27.0,19.0,1.0,2.3717427,6.4526596,6.56552,6.5655203,37.862114,22.212637,12.230195
2016/10/3,觀音,2.0,2.0,3.3,3.3,29.0,30.0,2.0,2.810389,7.2362714,7.324694,7.3246937,41.654156,25.608032,15.410203
2016/10/3,觀音,2.5,2.9,4.4,4.4,29.0,30.0,6.0,3.1178665,7.678638,7.7466645,7.7466645,43.94034,28.064611,17.838152
2016/10/3,觀音,4.1,5.7,7.2,7.2,28.0,38.0,14.0,2.7625856,6.362413,6.4087625,6.4087625,50.767765,28.345377,18.51074
2016/10/3,觀音,3.8,7.9,9.6,9.6,26.0,39.0,18.0,2.7659254,6.3184047,6.3582,6.3582,50.67504,30.047508,19.439833
2016/10/3,觀音,5.4,21.0,23.4,23.0,15.0,39.0,20.0,2.8979378,6.3147645,6.346464,6.346464,48.708076,27.763481,17.185043
2016/10/3,觀音,8.4,20.0,22.0,22.0,18.0,41.0,17.0,2.7972364,5.8164043,5.844288,5.844288,47.64877,19.724516,11.4748335
2016/10/3,觀音,4.7,17.0,18.5,18.0,17.0,36.0,14.0,2.4720662,5.1553698,5.1840878,5.1840878,52.635918,22.058598,12.227022
2016/10/3,觀音,4.7,20.0,21.3,22.0,13.0,41.0,16.0,2.5469096,5.4630375,5.4969635,5.496964,55.721073,25.588615,14.654895
2016/10/3,觀音,5.8,16.0,16.9,16.0,,43.0,17.0,2.5169537,5.9129305,5.961781,5.9617815,54.609898,24.817352,14.497738
2016/10/3,觀音,4.2,19.0,20.0,20.0,43.0,44.0,23.0,2.6041355,6.7032194,6.9855456,6.9855456,52.483032,28.66932,16.97882
2016/10/4,觀音,4.1,6.5,7.3,7.3,52.0,44.0,16.0,2.4026241,4.9839973,5.6442213,5.644222,50.951675,27.465527,16.545378
2016/10/4,觀音,4.4,7.7,8.6,8.5,42.0,42.0,17.0,1.9986815,3.7403178,4.560859,4.5608587,51.105457,24.341078,14.25946
2016/10/4,觀音,3.3,5.3,6.1,6.1,36.0,41.0,11.0,1.7229377,2.8347995,3.6831787,3.6831787,53.747356,24.63353,13.461974
2016/10/4,觀音,3.1,5.8,6.3999999999999995,6.5,35.0,40.0,20.0,1.8880963,2.6346037,3.415698,3.415698,58.094738,21.637049,11.681616
2016/10/4,觀音,3.6,6.5,7.0,7.0,38.0,43.0,22.0,2.1199994,2.4249897,3.115215,3.1152148,61.842808,21.052113,11.136897
2016/10/4,觀音,3.1,5.6,6.199999999999999,6.2,36.0,45.0,22.0,2.2168174,2.236552,2.8506486,2.8506486,63.78897,24.090939,12.891342
2016/10/4,觀音,2.5,6.9,8.0,8.0,33.0,43.0,20.0,2.181411,2.366435,3.0067272,3.0067275,63.318127,21.98122,12.415505
2016/10/4,觀音,2.0,5.9,7.0,7.0,34.0,42.0,19.0,2.3505394,3.0568976,3.7684386,3.7684386,63.673115,24.503166,13.968476
2016/10/4,觀音,1.7,5.1,6.1,6.1,39.0,37.0,26.0,2.561073,4.5690556,5.3354545,5.3354545,61.45108,25.027863,14.758725
2016/10/4,觀音,1.7,4.2,5.1000000000000005,5.1,45.0,37.0,24.0,2.6923144,6.624464,7.233928,7.233928,57.46923,22.405224,14.300692
2016/10/4,觀音,1.6,4.0,5.0,5.0,48.0,33.0,17.0,2.8143117,7.4878116,7.626446,7.6264453,56.183872,22.672466,14.959297
2016/10/4,觀音,1.7,4.4,5.2,5.2,52.0,33.0,14.0,2.7906845,6.6621194,6.7335186,6.733518,55.64012,24.68317,15.663783
2016/10/4,觀音,1.4,4.4,5.5,5.5,51.0,34.0,8.0,3.035891,7.1683803,7.2441864,7.2441864,53.68632,24.459297,14.827973
2016/10/4,觀音,1.9,4.4,5.4,5.3,57.0,38.0,11.0,3.6491747,8.872007,8.938205,8.938205,50.389137,23.662928,14.115964
2016/10/4,觀音,1.6,4.2,5.1000000000000005,5.1,56.0,35.0,11.0,4.5406046,12.305634,12.36316,12.36316,44.46013,23.529083,14.389968
2016/10/4,觀音,1.2,4.1,4.8999999999999995,4.9,58.0,34.0,16.0,5.767405,21.269096,21.359745,21.359743,28.987366,27.380959,17.454206
2016/10/4,觀音,2.2,7.2,8.0,8.1,61.0,36.0,19.0,5.141054,17.987171,18.07547,18.07547,30.27815,28.124395,16.4123
2016/10/4,觀音,3.5,17.0,17.9,18.0,49.0,40.0,15.0,9.213667,16.022955,16.145367,16.145365,27.536886,26.8005,14.170888
2016/10/4,觀音,3.5,23.0,24.2,24.0,40.0,50.0,20.0,7.552756,11.64853,11.738051,11.738051,35.413822,27.76617,14.772039
2016/10/4,觀音,6.9,34.0,35.4,35.0,26.0,51.0,19.0,6.0894833,9.894949,9.958148,9.958149,40.85526,28.706076,15.598575
2016/10/4,觀音,8.4,27.0,28.1,28.0,23.0,55.0,26.0,5.3038583,8.864689,8.917501,8.917501,42.29299,28.015354,15.141045
2016/10/4,觀音,13.0,48.0,50.1,50.0,3.4,50.0,24.0,5.671189,10.154552,10.217194,10.217194,38.680996,27.755503,14.998778
2016/10/4,觀音,16.0,46.0,58.0,58.0,0.4,47.0,32.0,6.8852787,15.497543,15.619945,15.619944,31.191643,29.083117,15.687483
2016/10/4,觀音,30.0,42.0,60.0,60.0,0.3,45.0,26.0,6.9817324,19.352396,21.089706,21.089705,28.494492,30.22256,16.46163
2016/10/5,觀音,24.0,44.0,56.0,56.0,1.8,41.0,22.0,6.0393214,17.148888,22.065598,22.0656,32.899834,29.18846,16.316442
2016/10/5,觀音,14.0,34.0,41.1,41.0,8.3,37.0,14.0,4.5242453,14.5235615,19.459581,19.459581,42.213123,31.783663,18.358345
2016/10/5,觀音,18.0,30.0,32.8,33.0,11.0,35.0,11.0,3.0866518,8.3169155,10.764604,10.764604,57.208694,30.861034,18.487383
2016/10/5,觀音,17.0,39.0,52.0,52.0,2.9,31.0,14.0,2.2508085,3.8063524,4.9088335,4.9088335,59.71001,20.404972,12.000667
2016/10/5,觀音,10.0,31.0,35.6,36.0,7.1,31.0,24.0,1.5565798,2.3618457,3.153821,3.153821,53.709145,19.170742,10.463873
2016/10/5,觀音,7.3,24.0,26.3,26.0,14.0,34.0,22.0,1.4095137,2.1251154,2.8409033,2.8409033,52.53995,23.946253,11.613167
2016/10/5,觀音,10.0,30.0,36.6,37.0,9.2,39.0,22.0,1.4318292,2.2249808,2.969599,2.969599,51.519066,26.645664,11.721276
2016/10/5,觀音,6.5,18.0,23.7,23.0,23.0,58.0,22.0,1.2861714,2.6812935,3.4931157,3.4931157,50.508823,27.00652,11.685897
2016/10/5,觀音,5.0,8.1,9.9,9.9,34.0,68.0,20.0,1.2113721,3.6911068,4.3036914,4.3036914,46.314342,24.178543,10.742468
2016/10/5,觀音,5.7,9.5,11.4,11.0,44.0,77.0,23.0,1.4389002,5.197077,5.669378,5.669378,45.194183,25.329315,12.445085
2016/10/5,觀音,3.9,7.7,9.5,9.4,41.0,71.0,13.0,1.6910721,6.809697,7.030737,7.0307364,45.419777,29.026234,15.10068
2016/10/5,觀音,4.4,7.3,9.1,9.1,38.0,70.0,13.0,2.0553951,8.744812,8.896545,8.896545,43.66627,31.084034,16.380133
2016/10/5,觀音,4.5,6.9,8.3,8.3,41.0,64.0,21.0,2.3658326,10.4650755,10.620486,10.620486,39.505547,22.250732,12.025167
2016/10/5,觀音,4.3,6.7,8.1,8.1,43.0,64.0,29.0,2.2883558,9.435685,9.590236,9.590236,36.549335,17.692297,9.083659
2016/10/5,觀音,4.7,7.6,9.0,9.1,47.0,63.0,29.0,2.245608,8.07193,8.224711,8.224711,34.61953,17.010315,8.4318075
2016/10/5,觀音,4.7,8.8,10.200000000000001,10.0,45.0,67.0,20.0,2.3952758,7.9039726,8.057895,8.057895,31.640898,14.491364,7.4323034
2016/10/5,觀音,4.8,7.9,9.0,9.1,41.0,68.0,16.0,1.7358454,6.983261,7.1479254,7.1479254,29.32913,8.869635,5.2373953
2016/10/5,觀音,4.5,7.2,7.9,7.9,40.0,63.0,18.0,1.1695832,5.5710063,5.7290854,5.7290854,29.25665,4.566228,2.8968627
2016/10/5,觀音,3.7,6.5,7.1,7.1,37.0,58.0,20.0,1.6961305,4.947155,5.0889378,5.0889378,29.821142,7.749853,3.6777687
2016/10/5,觀音,2.7,8.6,9.1,9.0,30.0,47.0,16.0,1.1589962,4.4318614,4.585843,4.5858436,28.139132,3.9718652,2.5678644
2016/10/5,觀音,3.2,6.7,7.3,7.2,29.0,43.0,18.0,1.6551259,4.895709,5.0912013,5.091201,24.564447,5.535652,3.3505702
2016/10/5,觀音,2.7,7.7,8.3,8.3,25.0,40.0,16.0,2.828357,6.761405,7.0219536,7.0219536,21.0966,6.0812836,3.2010837
2016/10/5,觀音,3.1,5.8,6.2,6.2,24.0,47.0,18.0,2.6012168,8.240827,8.672351,8.672351,17.482765,4.763295,2.6480973
2016/10/5,觀音,3.0,6.6,7.1,7.1,20.0,40.0,18.0,2.449109,9.1181,11.049228,11.049227,14.567716,5.379445,3.1757503
2016/10/6,觀音,3.4,7.8,8.3,8.3,15.0,45.0,16.0,2.4350455,7.5726166,12.729694,12.729693,14.904608,5.4437475,3.428869
2016/10/6,觀音,4.2,9.6,10.5,10.0,13.0,36.0,9.0,1.8986247,5.706368,10.53013,10.530131,18.32281,5.792324,3.667457
2016/10/6,觀音,4.5,7.8,8.5,8.4,14.0,36.0,3.0,1.7502422,4.7250214,7.8456078,7.8456087,26.402521,7.404275,4.666548
2016/10/6,觀音,5.3,8.8,9.9,9.9,13.0,28.0,1.0,1.714833,4.2424483,6.3790064,6.379006,34.688828,8.537371,5.463231
2016/10/6,觀音,4.7,8.3,9.3,9.3,13.0,29.0,1.0,1.4066331,3.6755517,5.5122333,5.5122333,34.411594,6.656272,4.344927
2016/10/6,觀音,2.7,8.5,9.3,9.3,11.0,36.0,7.0,1.2140816,3.3358614,5.0482254,5.0482254,32.944088,5.8252974,3.6212058
2016/10/6,觀音,3.6,8.1,10.399999999999999,10.0,7.3,36.0,6.0,1.2417076,3.8535774,5.7397394,5.7397394,33.78265,6.6825204,3.9596288
2016/10/6,觀音,7.5,7.1,12.5,13.0,5.8,40.0,5.0,0.97720987,3.7975662,5.8294473,5.8294473,28.91483,6.154647,3.233432
2016/10/6,觀音,5.0,8.3,17.4,17.0,5.7,39.0,2.0,0.83708197,3.9440095,6.118928,6.118928,23.78319,5.5133257,2.7036781
2016/10/6,觀音,4.1,9.6,20.6,20.0,10.0,36.0,5.0,1.0102422,6.672093,8.696038,8.696038,18.655455,5.557848,2.797114
2016/10/6,觀音,3.4,8.9,15.7,16.0,17.0,37.0,8.0,1.0476731,8.885983,9.649904,9.649903,14.552346,5.788834,2.825173
2016/10/6,觀音,,,,,,,,1.0294021,7.8055773,8.342174,8.342174,14.5438795,5.341372,2.5231042
2016/10/6,觀音,1.0,5.9,8.100000000000001,8.2,19.0,24.0,5.0,1.1636437,8.3828,8.919065,8.919065,13.41411,5.160039,2.5428069
2016/10/6,觀音,1.1,4.9,6.9,6.9,18.0,25.0,11.0,1.4260808,7.891042,8.402506,8.402506,13.440838,4.730653,2.2791762
2016/10/6,觀音,1.2,4.9,6.9,6.9,19.0,21.0,8.0,1.5434225,9.25976,9.773667,9.773668,11.95345,5.1984262,2.5264616
2016/10/6,觀音,1.1,5.6,8.2,8.2,16.0,30.0,14.0,1.352113,8.447437,8.868421,8.868422,12.245503,6.329234,2.8818293
2016/10/6,觀音,1.6,9.4,13.0,13.0,9.3,33.0,9.0,1.6021411,8.313876,8.727566,8.727567,11.46503,7.9725804,3.4186661
2016/10/6,觀音,1.7,14.0,17.6,18.0,3.5,31.0,14.0,1.7168891,7.478065,7.8791623,7.8791623,11.454615,7.5267715,3.3436904
2016/10/6,觀音,1.5,14.0,16.6,17.0,3.8,31.0,9.0,1.708976,6.677628,7.0662136,7.0662136,11.188821,6.472418,2.972449
2016/10/6,觀音,1.6,14.0,16.3,17.0,2.8,24.0,8.0,1.7351558,6.3098536,6.7101345,6.7101345,10.87677,6.3873863,3.057768
2016/10/6,觀音,1.6,11.0,12.9,13.0,5.3,24.0,3.0,1.7783965,5.841158,6.2553363,6.2553363,10.664628,6.0468554,2.7419078
2016/10/6,觀音,1.8,10.0,11.1,11.0,5.6,23.0,3.0,1.7030661,5.974668,6.430499,6.430499,10.160582,5.470195,2.4481642
2016/10/6,觀音,1.7,8.8,9.600000000000001,9.6,6.5,20.0,2.0,1.9471375,8.690947,9.448713,9.448712,7.634909,6.897108,3.1262326
2016/10/6,觀音,1.8,9.4,10.3,10.0,5.7,15.0,5.0,2.4540997,11.648398,16.31588,16.315882,5.8243656,10.73413,5.41519
2016/10/7,觀音,1.4,8.0,8.6,8.6,7.7,13.0,2.0,2.4068618,9.941179,17.501518,17.501518,11.633827,12.68875,7.2529755
2016/10/7,觀音,2.7,5.2,5.6000000000000005,5.6,11.0,22.0,6.0,2.5905967,13.176132,24.083527,24.083525,16.14496,16.243172,10.098617
2016/10/7,觀音,4.8,5.4,6.0,6.0,9.5,22.0,3.0,4.456852,15.235415,23.078403,23.078403,34.451046,28.966072,18.914534
2016/10/7,觀音,3.6,5.7,6.2,6.2,10.0,22.0,3.0,5.128241,14.45085,20.013613,20.013613,50.447285,37.88308,25.202335
2016/10/7,觀音,3.4,6.1,6.5,6.5,11.0,18.0,1.0,4.0026093,8.170798,11.1374035,11.1374035,49.25344,24.66901,16.692068
2016/10/7,觀音,4.0,7.9,8.8,8.8,11.0,15.0,1.0,0.9896441,3.1119554,4.6337967,4.6337967,32.948944,4.24159,3.2505302
2016/10/7,觀音,2.4,5.9,6.800000000000001,6.9,14.0,20.0,6.0,0.755004,2.3182166,3.530815,3.530815,29.147215,2.5126667,1.9695227
2016/10/7,觀音,4.3,11.0,14.7,14.0,12.0,23.0,13.0,0.5889948,2.3962226,3.4169486,3.4169486,30.913502,2.3252716,1.7987287
2016/10/7,觀音,6.4,17.0,19.0,19.0,33.0,53.0,35.0,1.1048087,3.648602,4.524507,4.524507,44.808544,6.4500866,4.836447
2016/10/7,觀音,4.4,16.0,20.5,20.0,18.0,65.0,45.0,1.0955722,5.7930408,6.883624,6.883624,36.31487,5.6501718,4.265138
2016/10/7,觀音,3.7,20.0,33.0,33.0,3.2,66.0,38.0,2.8041499,10.571733,10.710624,10.710624,65.74111,21.912762,14.767354
2016/10/7,觀音,3.2,14.0,22.5,23.0,6.3,36.0,21.0,3.9227707,15.258756,15.313539,15.313539,68.13242,27.018003,18.339413
2016/10/7,觀音,2.8,10.0,15.7,16.0,11.0,23.0,6.0,3.869293,21.396358,21.481281,21.48128,53.643238,32.244053,22.28379
2016/10/7,觀音,4.7,12.0,17.3,17.0,10.0,21.0,9.0,3.6343107,24.660746,24.742826,24.742825,52.631718,43.24795,30.08393
2016/10/7,觀音,3.3,15.0,22.3,22.0,6.6,25.0,3.0,4.058208,19.433817,19.486008,19.486006,58.99114,45.441044,31.39611
2016/10/7,觀音,4.5,19.0,30.0,30.0,3.7,25.0,17.0,4.91722,16.945957,16.985058,16.985058,57.696995,52.566666,35.282127
2016/10/7,觀音,4.3,22.0,38.0,39.0,1.2,28.0,16.0,5.1699095,16.325535,16.358625,16.358625,53.878227,49.686543,33.295643
2016/10/7,觀音,3.8,23.0,39.0,39.0,0.4,33.0,18.0,5.379012,15.399565,15.431903,15.431902,52.486362,51.722393,34.050896
2016/10/7,觀音,3.5,22.0,40.0,39.0,0.6,33.0,15.0,5.2695932,17.92385,17.960135,17.960135,49.413517,55.918407,36.45824
2016/10/7,觀音,3.7,21.0,37.0,37.0,1.5,35.0,19.0,4.9988456,20.1113,20.154377,20.154377,42.507225,53.429943,35.881042
2016/10/7,觀音,4.0,20.0,41.0,41.0,0.5,31.0,23.0,5.082819,19.692522,19.759525,19.759525,35.823486,56.694344,38.330257
2016/10/7,觀音,4.9,20.0,45.0,45.0,0.4,36.0,24.0,4.2862363,22.79674,22.924213,22.924213,27.587976,51.211147,35.332798
2016/10/7,觀音,4.3,19.0,39.0,39.0,0.3,34.0,22.0,4.0624022,22.95739,23.190315,23.190313,21.467514,36.54985,26.37011
2016/10/7,觀音,3.5,19.0,20.4,20.0,13.0,37.0,22.0,4.2849183,21.115944,22.585243,22.585243,17.725285,40.486397,28.941412
2016/10/8,觀音,2.5,12.0,12.3,12.0,13.0,32.0,19.0,4.661411,19.195341,22.230984,22.230984,21.15277,40.695377,27.967049
2016/10/8,觀音,3.0,14.0,14.4,15.0,9.3,32.0,17.0,4.705825,16.714659,20.342596,20.342596,30.577955,38.5467,26.276684
2016/10/8,觀音,7.0,23.0,26.2,26.0,1.9,37.0,15.0,4.9912252,20.518665,25.740627,25.74063,34.158318,46.669296,31.663313
2016/10/8,觀音,7.8,21.0,27.4,27.0,0.5,41.0,10.0,5.604606,18.988632,22.81272,22.81272,44.809982,47.049416,33.160393
2016/10/8,觀音,7.4,21.0,34.0,34.0,0.1,47.0,10.0,3.9680362,9.6635895,12.304928,12.304927,53.64678,18.521448,13.980712
2016/10/8,觀音,9.5,14.0,27.0,28.0,0.2,50.0,10.0,1.7296865,2.4957561,3.7967253,3.7967253,34.824425,3.5083032,2.6495638
2016/10/8,觀音,5.3,10.0,22.0,22.0,0.9,45.0,13.0,1.9498824,2.740903,3.8717017,3.8717017,42.623867,5.1997495,3.8118026
2016/10/8,觀音,3.8,12.0,23.0,23.0,3.8,38.0,11.0,2.671523,3.3425002,4.064889,4.064889,54.428658,8.231581,6.0061727
2016/10/8,觀音,3.6,14.0,22.5,22.0,10.0,31.0,10.0,3.3782609,3.5038106,3.9110885,3.9110882,63.186935,14.991126,10.383869
2016/10/8,觀音,3.7,8.8,13.200000000000001,13.0,27.0,35.0,15.0,1.252239,2.3406947,2.7972314,2.7972314,33.380657,8.154972,3.994113
2016/10/8,觀音,3.3,7.9,11.2,11.0,32.0,32.0,15.0,1.1714902,3.953076,4.1326966,4.132697,32.783054,6.2668333,2.0317159
2016/10/8,觀音,4.1,8.3,10.600000000000001,11.0,54.0,36.0,21.0,1.4655373,4.3251853,4.4535503,4.45355,39.582184,6.6545906,1.2728645
2016/10/8,觀音,4.1,9.1,11.2,11.0,50.0,40.0,19.0,1.1464932,3.0774937,3.2054198,3.2054198,41.572132,7.9475155,1.5443107
2016/10/8,觀音,3.6,7.7,9.2,9.2,67.0,57.0,34.0,0.9931427,2.965919,3.1042738,3.1042738,39.65109,9.875034,1.8662628
2016/10/8,觀音,3.4,10.0,11.4,11.0,47.0,60.0,28.0,1.1352717,3.1780233,3.31718,3.31718,38.31747,11.476854,1.790143
2016/10/8,觀音,5.0,16.0,18.4,19.0,27.0,63.0,28.0,0.95864177,3.0978127,3.2137277,3.2137277,38.0306,6.7717514,1.8438891
2016/10/8,觀音,11.0,26.0,35.8,36.0,4.4,52.0,18.0,0.8373991,2.9111412,2.999049,2.999049,39.41104,9.577361,2.5008962
