日期,測站,SO2測站值,NO2測站值,NO+NO2測站值,NOX測站值,O3測站值,PM10測站值,PM2.5測站值,SO2模擬值,NO2模擬值,NO+NO2模擬值,NOX模擬值,O3模擬值,PM10模擬值,PM2.5模擬值
2016/1/10,觀音,2.0,3.4,4.0,3.9,46.0,48.0,17.0,2.1820395,5.775488,5.923755,5.923755,37.74018,9.584747,5.964278
2016/1/11,觀音,2.9,4.1,4.5,4.5,44.0,53.0,16.0,1.0832154,5.4456906,5.7146273,5.7146273,37.276554,5.3899446,3.7723691
2016/1/11,觀音,1.4,3.1,3.5,3.5,45.0,49.0,17.0,0.5206057,3.4590623,3.7556012,3.7556014,38.04626,3.01629,2.409883
2016/1/11,觀音,1.4,3.1,3.4,3.5,47.0,43.0,20.0,0.90204936,3.0566115,3.5034041,3.5034041,38.034966,2.783735,2.0920982
2016/1/11,觀音,2.0,3.2,3.7,3.6,47.0,36.0,19.0,0.9307625,3.0253277,3.50942,3.5094197,38.61591,2.5678952,2.0272152
2016/1/11,觀音,6.0,12.0,12.6,12.0,37.0,31.0,16.0,0.87799424,2.8669395,3.263393,3.2633932,39.130413,2.6638513,2.077355
2016/1/11,觀音,2.5,6.1,6.699999999999999,6.7,45.0,29.0,16.0,1.1172704,2.9357204,3.4462738,3.4462738,40.73401,3.33002,2.4599884
2016/1/11,觀音,1.8,4.2,5.1000000000000005,5.1,46.0,34.0,16.0,1.2529491,3.1926072,3.7539248,3.7539248,41.956913,2.386595,1.844702
2016/1/11,觀音,1.5,7.9,9.1,9.1,44.0,31.0,14.0,1.1662111,2.8899179,3.4084556,3.4084558,44.495476,2.143033,1.7266455
2016/1/11,觀音,5.0,23.0,25.4,26.0,28.0,34.0,14.0,1.3354441,3.7214339,4.273586,4.273586,44.241215,3.3417242,2.5560231
2016/1/11,觀音,5.0,20.0,22.2,22.0,31.0,34.0,14.0,1.340123,4.7418537,5.108575,5.108575,42.866604,4.217698,3.2155685
2016/1/11,觀音,3.9,21.0,23.3,23.0,30.0,39.0,11.0,1.3327383,4.78329,5.0963545,5.0963545,42.05183,4.1598573,3.212582
2016/1/11,觀音,1.8,5.8,7.0,7.0,45.0,34.0,11.0,1.6951314,4.5473404,4.8400173,4.8400173,39.81339,2.959691,2.3133986
2016/1/11,觀音,1.5,5.7,6.7,6.7,44.0,34.0,11.0,1.7723424,4.150331,4.381888,4.381888,39.204082,4.4965944,2.6122193
2016/1/11,觀音,1.5,6.5,7.7,7.7,39.0,36.0,13.0,1.7524593,4.088653,4.29293,4.2929306,39.298153,6.3428106,3.1426628
2016/1/11,觀音,1.3,5.6,6.6,6.6,42.0,36.0,11.0,2.0026715,4.360391,4.545377,4.5453773,37.40023,7.567075,3.3966334
2016/1/11,觀音,1.3,7.3,8.5,8.6,41.0,26.0,12.0,1.9397769,3.8746338,4.0447073,4.044707,35.83501,8.428011,2.8627074
2016/1/11,觀音,1.3,8.9,10.5,10.0,37.0,21.0,11.0,1.8615278,3.5125005,3.6655269,3.6655269,35.802757,9.481067,2.681335
2016/1/11,觀音,1.8,8.0,9.4,9.4,39.0,22.0,8.0,1.9007547,3.4671474,3.6022868,3.6022866,35.99121,10.454392,2.676975
2016/1/11,觀音,2.6,14.0,15.7,15.0,32.0,20.0,12.0,1.9688834,3.1756816,3.289392,3.2893922,36.28613,11.3349695,2.668722
2016/1/11,觀音,2.5,13.0,14.0,14.0,30.0,19.0,13.0,2.1018407,3.0072532,3.1134272,3.113427,36.400673,13.327051,3.4071648
2016/1/11,觀音,5.2,29.0,34.3,34.0,14.0,20.0,16.0,2.1760542,2.9351575,3.0395017,3.039502,36.578762,17.739521,4.758663
2016/1/11,觀音,1.5,4.3,5.4,5.4,40.0,21.0,14.0,2.3846843,3.1550126,3.2675712,3.2675712,35.10416,31.382809,11.741925
2016/1/11,觀音,1.5,3.6,4.3,4.2,41.0,30.0,15.0,2.4146984,3.2350068,3.3672903,3.36729,34.346794,43.52964,19.303473
2016/1/11,觀音,1.3,2.8,3.3,3.3,41.0,34.0,16.0,2.384556,3.5576184,3.750857,3.750857,34.592983,46.62638,21.225798
2016/1/12,觀音,1.4,2.9,3.5999999999999996,3.5,41.0,42.0,19.0,2.3532279,4.1798263,4.539905,4.5399055,35.018326,42.49609,19.980608
2016/1/12,觀音,1.3,2.8,3.4,3.3,41.0,44.0,19.0,2.3420446,4.4611588,5.018586,5.0185857,35.384537,28.17814,14.175629
2016/1/12,觀音,1.2,2.7,3.2,3.2,40.0,49.0,16.0,2.2713838,4.3153176,4.961734,4.9617343,36.010696,35.389748,16.974878
2016/1/12,觀音,1.2,1.4,1.9,1.9,40.0,53.0,15.0,2.129825,3.7161512,4.456018,4.456018,37.61919,29.107788,13.682359
2016/1/12,觀音,1.3,2.0,2.3,2.2,40.0,52.0,15.0,1.8598511,2.5039525,3.3265207,3.3265207,40.82177,30.680046,14.838861
2016/1/12,觀音,1.0,1.3,1.8,1.8,41.0,51.0,17.0,1.7847707,2.5835836,3.1541824,3.1541827,41.567783,19.092012,10.012739
2016/1/12,觀音,1.0,1.5,2.1,2.1,41.0,42.0,16.0,1.7523915,2.9956572,3.522231,3.5222313,41.957256,6.9211116,4.066589
2016/1/12,觀音,3.6,6.8,7.9,7.9,34.0,34.0,14.0,1.7107253,2.639826,3.1447477,3.1447477,43.673706,11.286639,6.0554347
2016/1/12,觀音,7.4,9.6,11.2,11.0,32.0,33.0,13.0,1.693593,2.8049521,3.2807739,3.2807739,43.91412,12.448088,6.7577124
2016/1/12,觀音,5.6,8.8,10.5,10.0,33.0,34.0,13.0,1.7479893,3.7539158,4.220146,4.220146,43.541237,8.704647,4.757929
2016/1/12,觀音,2.6,7.7,9.2,9.2,35.0,38.0,12.0,2.047473,5.704806,6.028036,6.028036,41.926826,4.5454283,2.6817074
2016/1/12,觀音,4.6,8.0,9.7,9.7,35.0,38.0,12.0,2.204969,6.234798,6.520839,6.520839,41.492947,5.883773,3.4960709
2016/1/12,觀音,4.7,7.4,9.3,9.3,35.0,39.0,10.0,2.1831524,5.1750107,5.404227,5.404227,42.55455,4.493387,2.478305
2016/1/12,觀音,2.6,5.6,7.3,7.2,37.0,39.0,8.0,2.1826134,4.764121,4.9647593,4.964759,42.96905,5.489131,3.1219656
2016/1/12,觀音,1.0,2.2,3.1,3.1,42.0,34.0,7.0,2.269293,4.325821,4.4973335,4.4973335,43.463753,9.289562,5.1932836
2016/1/12,觀音,1.7,4.9,5.9,5.8,39.0,38.0,10.0,2.3853834,4.227011,4.3808117,4.3808117,43.30116,12.283083,7.096195
2016/1/12,觀音,4.9,12.0,13.5,13.0,33.0,37.0,10.0,2.2378871,3.571586,3.708122,3.708122,43.556854,10.638405,6.8156433
2016/1/12,觀音,3.4,16.0,17.7,17.0,29.0,39.0,11.0,1.9388496,3.0463355,3.166268,3.166268,43.305836,4.965023,3.5873132
2016/1/12,觀音,3.4,9.4,10.6,11.0,36.0,42.0,14.0,1.9762045,2.9171953,3.024752,3.024752,42.77451,4.715807,3.348678
2016/1/12,觀音,3.0,12.0,13.0,13.0,34.0,46.0,15.0,1.9833071,2.912139,3.0137758,3.0137758,42.15553,4.061237,2.9548411
2016/1/12,觀音,3.0,9.7,10.799999999999999,11.0,35.0,56.0,16.0,2.1908429,2.9894416,3.0912645,3.0912642,41.250862,3.9231045,2.7885115
2016/1/12,觀音,4.5,8.0,8.8,8.8,37.0,53.0,19.0,2.8475144,3.3076928,3.4153335,3.4153333,40.306976,3.555983,2.3610559
2016/1/12,觀音,5.8,7.8,8.3,8.3,37.0,53.0,21.0,2.8154242,3.7722702,3.9039042,3.9039042,38.366142,4.688821,3.1945348
2016/1/12,觀音,5.6,9.1,9.6,9.7,34.0,44.0,20.0,2.74238,4.8931756,5.0889544,5.088955,36.406006,5.339516,3.684098
2016/1/13,觀音,4.4,8.0,8.6,8.6,36.0,37.0,20.0,2.8622837,5.528108,5.986669,5.986669,35.877136,3.8588195,2.4783666
2016/1/13,觀音,5.4,8.8,9.4,9.4,35.0,32.0,20.0,2.7203765,4.354806,4.9523187,4.952319,36.766453,3.0475078,1.9285276
2016/1/13,觀音,1.8,3.7,4.2,4.2,40.0,28.0,17.0,2.2764604,3.418338,3.9305983,3.9305985,37.489887,2.506627,2.015712
2016/1/13,觀音,1.4,2.0,2.6,2.6,42.0,29.0,15.0,2.5723994,3.1611323,3.8200226,3.8200226,38.897446,2.4621687,1.8697902
2016/1/13,觀音,1.6,3.0,3.4,3.4,41.0,28.0,16.0,2.8958588,3.1925445,4.011229,4.011229,39.801624,2.665842,1.8946086
2016/1/13,觀音,4.3,7.6,8.299999999999999,8.3,36.0,35.0,13.0,3.0900013,3.5677583,4.794226,4.794226,39.21714,2.767045,1.8686444
2016/1/13,觀音,5.3,9.2,10.399999999999999,10.0,35.0,38.0,12.0,3.2742126,4.3725758,5.6567016,5.6567016,39.727455,3.3811626,2.1489942
2016/1/13,觀音,4.7,10.0,11.7,12.0,34.0,44.0,12.0,3.4175842,5.1709847,6.325146,6.325146,41.08975,3.39186,2.2804427
2016/1/13,觀音,5.7,11.0,12.8,13.0,33.0,43.0,12.0,3.56036,6.0977488,7.0375056,7.037506,42.684216,7.1052194,4.6676717
2016/1/13,觀音,5.1,10.0,11.5,12.0,34.0,39.0,11.0,3.690924,7.8789525,8.37267,8.372671,42.106075,7.762823,5.364065
2016/1/13,觀音,3.1,8.5,9.8,9.8,37.0,37.0,14.0,3.4378324,8.271376,8.600429,8.600429,41.801655,6.346258,5.169011
2016/1/13,觀音,1.5,5.4,6.4,6.4,40.0,35.0,14.0,3.2974932,7.105206,7.3769913,7.3769913,43.53578,5.613276,4.509292
2016/1/13,觀音,1.2,4.2,5.300000000000001,5.3,41.0,35.0,15.0,3.3346272,6.6601195,6.8899465,6.8899465,41.704636,4.509427,3.4160378
2016/1/13,觀音,2.1,6.0,7.0,7.0,37.0,30.0,17.0,3.5776083,6.7029605,6.9217243,6.9217243,39.20741,7.5970316,5.652361
2016/1/13,觀音,3.4,8.8,10.200000000000001,10.0,34.0,25.0,17.0,3.8520465,6.1514716,6.3426623,6.3426623,39.572006,20.831064,15.456651
2016/1/13,觀音,4.9,11.0,12.4,13.0,31.0,30.0,16.0,3.8975143,5.530479,5.7008677,5.7008677,40.066025,47.674656,34.13082
2016/1/13,觀音,5.1,12.0,13.5,13.0,30.0,38.0,19.0,3.8207958,5.059861,5.213189,5.213189,39.997616,56.458656,40.009346
2016/1/13,觀音,6.2,13.0,14.5,14.0,27.0,40.0,23.0,3.6948721,4.599564,4.738561,4.738561,39.36137,56.00914,39.427547
2016/1/13,觀音,5.7,20.0,22.4,22.0,19.0,40.0,19.0,3.64971,4.302076,4.428041,4.428041,38.786213,58.729263,41.000156
2016/1/13,觀音,4.9,21.0,23.8,23.0,18.0,40.0,20.0,3.7117608,4.1411586,4.2584543,4.2584543,38.442165,61.141144,42.89315
2016/1/13,觀音,6.6,14.0,15.6,16.0,25.0,47.0,21.0,3.7261605,3.909559,4.020489,4.0204887,38.442627,63.571396,44.205887
2016/1/13,觀音,4.3,14.0,15.2,15.0,27.0,56.0,22.0,3.866452,3.7879808,3.8984566,3.8984566,38.521656,69.38522,49.09308
2016/1/13,觀音,5.5,11.0,11.8,12.0,32.0,61.0,25.0,4.181453,4.049605,4.174889,4.174889,38.01644,75.572586,54.76373
2016/1/13,觀音,2.2,6.2,6.9,6.9,40.0,75.0,26.0,4.2899227,4.4455724,4.6250443,4.6250443,38.746582,75.36937,55.183907
2016/1/14,觀音,4.7,7.8,8.4,8.4,39.0,67.0,26.0,4.3539085,4.7679944,5.0836105,5.0836105,38.08295,73.215706,53.821728
2016/1/14,觀音,7.2,18.0,18.9,19.0,31.0,63.0,24.0,4.854027,5.431432,5.9120708,5.9120708,34.66483,64.89682,48.372364
2016/1/14,觀音,8.7,17.0,17.8,18.0,32.0,61.0,28.0,4.9860616,5.2499323,6.0694284,6.0694284,35.49691,53.75197,40.559967
2016/1/14,觀音,12.0,25.0,25.6,26.0,28.0,69.0,32.0,4.959958,4.568789,5.79703,5.79703,39.64935,62.801964,47.704967
2016/1/14,觀音,12.0,26.0,26.4,26.0,27.0,80.0,33.0,4.8060865,3.7898865,5.042999,5.042999,46.726265,81.68775,62.821426
2016/1/14,觀音,7.7,18.0,18.9,19.0,33.0,75.0,37.0,4.560242,3.2575378,4.154855,4.1548543,53.446762,80.17277,62.45373
2016/1/14,觀音,10.0,15.0,15.9,16.0,36.0,81.0,39.0,4.3766546,2.949126,3.5785906,3.5785906,58.04635,84.3354,65.81584
2016/1/14,觀音,7.8,15.0,16.0,16.0,35.0,83.0,41.0,4.3085814,3.0797775,3.5632453,3.5632455,60.64742,85.90466,67.45953
2016/1/14,觀音,8.0,14.0,15.1,15.0,35.0,90.0,43.0,4.3698025,3.6808667,4.0531325,4.0531325,61.452663,83.61407,66.35324
2016/1/14,觀音,3.9,9.7,10.6,11.0,37.0,93.0,47.0,4.54915,4.8705654,5.1668973,5.166898,60.194412,78.2115,62.745377
2016/1/14,觀音,5.2,11.0,12.1,12.0,34.0,97.0,48.0,4.881099,6.6681857,6.901372,6.9013724,56.502964,61.38936,50.07454
2016/1/14,觀音,8.7,14.0,15.7,16.0,31.0,100.0,49.0,5.0672812,7.467064,7.686453,7.686453,53.58018,72.41986,59.2521
2016/1/14,觀音,5.2,13.0,15.7,15.0,33.0,103.0,50.0,5.335185,8.711458,8.907292,8.907293,49.116417,76.96793,63.42771
2016/1/14,觀音,4.7,12.0,14.6,14.0,34.0,92.0,51.0,5.587143,9.805942,9.9956875,9.9956875,45.166935,85.28207,70.563095
2016/1/14,觀音,5.1,12.0,13.5,13.0,35.0,84.0,48.0,5.761048,10.098248,10.27133,10.27133,42.081535,82.663345,68.7585
2016/1/14,觀音,5.9,13.0,14.8,15.0,34.0,78.0,50.0,5.973802,10.421327,10.583444,10.583444,39.5657,95.75981,78.804855
2016/1/14,觀音,8.3,16.0,17.7,17.0,33.0,90.0,51.0,6.3629413,10.430207,10.573709,10.573709,38.044247,102.69336,83.978355
2016/1/14,觀音,3.6,10.0,11.0,11.0,41.0,92.0,50.0,6.453669,9.1639595,9.288377,9.288377,38.127476,98.6284,78.98395
2016/1/14,觀音,5.1,12.0,12.9,13.0,40.0,83.0,51.0,6.289905,8.453124,8.554807,8.554807,38.694435,94.98505,75.1559
2016/1/14,觀音,6.3,14.0,14.8,15.0,39.0,74.0,47.0,6.56227,8.731003,8.815531,8.815531,38.3648,91.58592,71.368675
2016/1/14,觀音,6.0,24.0,25.1,25.0,29.0,73.0,47.0,6.804392,8.089679,8.162109,8.162109,39.494915,86.14249,66.14594
2016/1/14,觀音,5.6,13.0,13.7,13.0,39.0,78.0,45.0,6.9802675,8.141656,8.211168,8.211167,39.19464,82.26705,62.831505
2016/1/14,觀音,6.4,17.0,17.7,18.0,35.0,84.0,48.0,6.2279615,6.4890094,6.5762367,6.5762367,40.553616,78.11719,59.28284
2016/1/14,觀音,8.9,24.0,25.3,25.0,28.0,89.0,46.0,4.50227,3.8713133,4.016533,4.0165324,43.656166,62.318516,46.19437
2016/1/15,觀音,3.7,8.6,8.9,8.9,46.0,108.0,48.0,4.5807004,5.0239453,5.4240117,5.4240117,43.114033,60.65573,45.71005
2016/1/15,觀音,3.9,7.9,8.0,8.0,48.0,113.0,47.0,5.0561037,7.458469,8.306093,8.306093,40.815693,67.957535,51.738922
2016/1/15,觀音,8.6,12.0,12.2,12.0,43.0,126.0,48.0,5.5548453,10.830501,12.907547,12.907547,37.658848,81.97624,62.080826
2016/1/15,觀音,4.3,7.7,8.3,8.3,46.0,117.0,51.0,6.1632514,12.006934,14.653467,14.653466,39.196033,79.98337,60.743668
2016/1/15,觀音,4.4,8.3,8.9,8.9,45.0,117.0,55.0,5.207867,6.4578204,7.835187,7.835187,46.388523,57.005314,43.252827
2016/1/15,觀音,2.7,5.4,6.0,5.9,48.0,104.0,55.0,4.175908,4.294693,5.9896436,5.9896436,51.909454,40.21487,30.89868
2016/1/15,觀音,2.9,6.2,6.9,6.9,46.0,106.0,58.0,3.3077219,2.7270818,3.6393638,3.6393638,55.838036,26.10374,20.464516
2016/1/15,觀音,3.5,11.0,12.2,12.0,42.0,100.0,55.0,2.8841355,2.454475,2.9264956,2.9264956,54.923546,30.97593,24.044176
2016/1/15,觀音,4.8,17.0,19.4,19.0,35.0,97.0,52.0,3.237739,3.2046778,3.5268877,3.5268877,55.458923,52.23508,39.81928
2016/1/15,觀音,4.4,14.0,16.5,16.0,39.0,93.0,51.0,3.7357833,4.1672406,4.441482,4.441482,54.45211,48.683926,36.993298
2016/1/15,觀音,2.7,7.8,9.2,9.2,45.0,89.0,52.0,3.6816478,4.883794,5.1256523,5.1256523,51.81688,30.82381,23.132158
2016/1/15,觀音,,,,,,,,3.6369224,5.1688333,5.3968754,5.3968754,48.549515,20.644594,15.143641
2016/1/15,觀音,,,,,42.0,89.0,51.0,3.4086518,5.3438735,5.5435543,5.543555,45.54953,17.944637,12.754383
2016/1/15,觀音,2.5,8.6,10.6,11.0,43.0,80.0,46.0,3.1928346,5.4629974,5.6443896,5.6443896,43.999863,14.951079,10.317714
2016/1/15,觀音,3.1,9.4,11.200000000000001,11.0,42.0,94.0,45.0,3.326896,6.006256,6.158353,6.158353,43.67155,15.554236,10.879184
2016/1/15,觀音,2.5,7.7,9.5,9.5,43.0,96.0,38.0,3.609042,7.269493,7.409368,7.409368,41.77913,20.206469,14.522774
2016/1/15,觀音,2.3,9.7,11.6,12.0,41.0,111.0,43.0,3.5382898,7.522729,7.6442485,7.644248,40.804783,24.992767,17.961851
2016/1/15,觀音,2.6,12.0,14.2,15.0,37.0,103.0,41.0,3.071528,5.328002,5.429913,5.429913,42.390495,21.331121,14.657662
2016/1/15,觀音,3.5,11.0,12.9,12.0,39.0,98.0,41.0,2.964132,4.2972984,4.3892865,4.3892865,43.291515,19.68842,13.343492
2016/1/15,觀音,2.4,7.2,8.6,8.6,42.0,83.0,39.0,3.4507177,5.249916,5.342487,5.342487,41.38393,19.017757,12.858683
2016/1/15,觀音,4.5,14.0,15.4,16.0,34.0,73.0,38.0,4.064606,6.678812,6.7726407,6.7726407,39.06355,20.70207,13.962835
2016/1/15,觀音,7.5,19.0,20.8,21.0,28.0,68.0,40.0,4.278367,7.640231,7.736827,7.736827,37.5158,16.52514,11.069283
2016/1/15,觀音,11.0,30.0,31.6,32.0,18.0,64.0,38.0,4.361373,8.990343,9.109767,9.109767,35.853058,13.328266,8.753094
2016/1/15,觀音,8.2,21.0,22.5,22.0,24.0,59.0,41.0,3.796786,9.109208,9.258744,9.258744,36.11156,12.014706,7.8414025
2016/1/16,觀音,3.5,5.7,6.9,6.9,43.0,53.0,35.0,3.221542,8.053313,8.668383,8.668382,36.295177,10.126684,6.5431657
2016/1/16,觀音,2.0,2.8,3.8,3.8,45.0,51.0,35.0,2.8456647,5.7610683,6.981201,6.9812016,38.302906,12.700745,8.318036
2016/1/16,觀音,2.9,3.3,4.3,4.3,43.0,46.0,33.0,2.56223,5.2503333,6.6017566,6.6017566,40.213684,12.806656,8.341055
2016/1/16,觀音,4.6,7.0,7.9,7.9,41.0,42.0,31.0,2.3338017,4.429825,5.869755,5.869755,43.59097,11.35083,7.349082
2016/1/16,觀音,3.5,5.3,6.0,6.0,43.0,39.0,28.0,2.2309403,3.279805,4.6896086,4.689608,46.86651,12.285881,7.732235
2016/1/16,觀音,2.4,3.1,4.0,3.9,43.0,37.0,23.0,2.3681912,4.117315,5.834184,5.834184,48.812874,10.495709,6.942954
2016/1/16,觀音,3.2,6.0,7.0,7.0,40.0,41.0,22.0,2.4733648,5.1852674,7.095382,7.0953827,50.802937,13.698019,9.2586
2016/1/16,觀音,6.9,9.9,11.200000000000001,11.0,35.0,38.0,19.0,2.4831717,6.4336386,8.425922,8.425923,51.055267,17.27395,11.541679
2016/1/16,觀音,7.6,11.0,12.7,13.0,34.0,38.0,17.0,2.3438444,8.25728,10.118529,10.118529,49.06876,16.752949,11.265126
2016/1/16,觀音,6.5,10.0,12.0,12.0,35.0,40.0,16.0,2.1279762,11.009251,12.164709,12.164709,43.992157,15.8335705,10.730719
2016/1/16,觀音,5.1,7.4,9.7,9.7,38.0,39.0,15.0,2.3021076,14.224702,14.445294,14.445294,37.02125,17.810997,11.83772
2016/1/16,觀音,4.2,6.1,8.5,8.5,40.0,45.0,13.0,2.44364,14.7312765,14.93397,14.93397,34.27391,12.40572,8.554407
2016/1/16,觀音,4.3,6.1,8.7,8.7,41.0,45.0,14.0,2.9321785,16.264557,16.446373,16.446375,31.973906,10.936174,7.516753
2016/1/16,觀音,4.3,6.1,8.399999999999999,8.4,41.0,52.0,16.0,3.157859,16.348974,16.508312,16.508312,31.427431,12.059727,8.360159
2016/1/16,觀音,6.9,9.7,12.799999999999999,13.0,38.0,52.0,14.0,3.7908006,18.651829,18.810474,18.810474,27.954002,14.517506,10.395901
2016/1/16,觀音,4.8,12.0,15.5,15.0,36.0,47.0,14.0,4.2815905,21.839626,21.99758,21.99758,22.681332,20.115833,14.5865965
2016/1/16,觀音,3.4,10.0,12.5,13.0,36.0,41.0,14.0,3.661543,22.628773,22.748405,22.748405,19.849218,27.662413,20.387299
2016/1/16,觀音,5.3,22.0,24.4,25.0,21.0,34.0,15.0,4.049379,20.075048,20.141928,20.141928,22.527847,42.227287,32.160526
2016/1/16,觀音,6.0,24.0,28.8,29.0,18.0,42.0,14.0,4.2860317,23.696745,23.947119,23.947119,17.557032,57.232502,43.554626
2016/1/16,觀音,3.2,13.0,14.3,14.0,30.0,38.0,16.0,4.838457,33.914253,35.544502,35.5445,5.219509,59.22522,45.330067
2016/1/16,觀音,2.4,11.0,12.3,13.0,29.0,42.0,15.0,3.0690134,25.12617,26.116264,26.116264,11.797217,40.884377,33.47244
2016/1/16,觀音,3.5,21.0,22.7,22.0,20.0,33.0,12.0,2.0616608,10.996277,11.16745,11.167449,34.019314,15.659148,12.535983
2016/1/16,觀音,6.9,22.0,23.6,24.0,19.0,36.0,13.0,1.7509086,11.288326,11.436378,11.436378,33.919033,6.921912,5.4795737
2016/1/16,觀音,4.2,20.0,21.5,22.0,15.0,33.0,13.0,1.5510759,13.243446,13.418556,13.418556,32.719532,7.214804,5.9082093
2016/1/17,觀音,2.8,15.0,16.0,16.0,19.0,37.0,14.0,2.0290923,5.9412365,6.123678,6.1236777,38.749332,7.155162,5.7433963
2016/1/17,觀音,2.1,14.0,15.1,15.0,18.0,31.0,13.0,2.1301947,3.7789578,4.0290513,4.0290513,40.531895,5.1834564,4.042355
2016/1/17,觀音,2.8,19.0,20.0,20.0,9.0,40.0,15.0,1.6135256,3.2134545,3.5328953,3.5328953,42.315166,3.159167,2.1733572
2016/1/17,觀音,3.0,13.0,13.7,13.0,17.0,41.0,13.0,1.6512847,3.3694696,3.9648194,3.9648194,42.68898,3.4295216,2.018596
2016/1/17,觀音,2.2,7.6,8.1,8.0,33.0,48.0,15.0,1.5791501,3.296279,4.008948,4.008948,42.791016,3.4103935,2.106123
2016/1/17,觀音,2.2,8.9,9.5,9.5,37.0,46.0,19.0,1.5361474,3.343511,3.9773836,3.9773839,45.076828,3.515168,2.3735876
2016/1/17,觀音,2.6,10.0,10.7,11.0,35.0,54.0,21.0,1.826737,3.1474214,3.8283734,3.8283734,47.56977,3.4809632,2.489036
2016/1/17,觀音,1.9,9.0,9.9,9.9,30.0,66.0,22.0,1.8178073,2.8491795,3.421979,3.421979,50.91593,3.3998535,2.431763
2016/1/17,觀音,1.8,9.2,10.399999999999999,10.0,33.0,65.0,23.0,1.7187606,3.328743,3.7468052,3.7468052,50.29486,3.6027193,2.6784735
2016/1/17,觀音,3.1,15.0,16.5,16.0,26.0,52.0,24.0,2.0011823,4.5264096,4.8087416,4.808742,47.885498,2.8633766,2.1743205
2016/1/17,觀音,1.6,14.0,15.9,15.0,25.0,37.0,22.0,2.417705,6.5347605,6.6911006,6.6911006,46.14949,3.0210009,2.142783
2016/1/17,觀音,1.8,13.0,15.2,16.0,28.0,30.0,21.0,1.924163,4.6925416,4.837468,4.837468,47.35378,4.142467,3.29751
2016/1/17,觀音,1.6,15.0,16.8,17.0,28.0,27.0,19.0,2.0167687,3.476097,3.6010084,3.6010082,48.657513,8.5021105,5.9066463
2016/1/17,觀音,2.4,18.0,21.0,21.0,24.0,19.0,17.0,2.684218,3.6979737,3.803646,3.8036458,50.625862,16.181477,10.590137
2016/1/17,觀音,1.9,14.0,17.0,17.0,27.0,14.0,13.0,3.335988,4.389123,4.48883,4.4888306,48.356274,21.028963,13.069529
2016/1/17,觀音,1.8,14.0,15.3,16.0,26.0,17.0,11.0,3.364834,4.5107265,4.606865,4.606865,45.321026,20.940186,10.816596
2016/1/17,觀音,1.9,18.0,19.5,19.0,26.0,19.0,7.0,4.1434464,5.6598907,5.776342,5.776342,41.20419,23.765335,11.652501
2016/1/17,觀音,1.9,14.0,15.4,16.0,31.0,27.0,8.0,5.130885,7.734861,7.892397,7.8923974,33.308075,30.641094,16.16252
2016/1/17,觀音,1.6,7.1,7.8999999999999995,7.9,42.0,24.0,7.0,5.233397,6.820724,6.963088,6.9630876,33.642426,39.01479,22.652172
2016/1/17,觀音,1.5,4.6,5.199999999999999,5.2,48.0,25.0,11.0,5.266979,6.264793,6.4000196,6.4000196,33.77881,49.61598,31.827873
2016/1/17,觀音,1.3,3.9,4.3,4.3,45.0,27.0,10.0,5.4475193,5.8528113,5.9819574,5.9819574,34.36287,48.977432,32.667873
2016/1/17,觀音,1.4,4.7,5.2,5.2,33.0,23.0,8.0,5.3946123,5.615978,5.744685,5.744685,34.484936,49.07693,33.417484
2016/1/17,觀音,1.6,5.6,6.1,6.1,31.0,25.0,9.0,5.0731783,5.712895,5.857805,5.857805,34.457848,53.316082,36.561424
2016/1/17,觀音,1.1,10.0,10.3,11.0,24.0,25.0,9.0,4.692314,6.9305286,7.1622643,7.162264,32.56808,60.13193,40.647915
2016/1/18,觀音,1.8,8.7,8.799999999999999,8.8,26.0,33.0,6.0,4.419129,7.3218894,8.217166,8.217166,31.281788,64.29579,43.12948
2016/1/18,觀音,3.1,10.0,10.3,11.0,26.0,34.0,9.0,4.3499227,5.978462,7.759334,7.759334,33.241116,70.702805,48.393723
2016/1/18,觀音,2.7,9.4,9.700000000000001,9.7,30.0,33.0,12.0,4.1722574,4.8386765,6.771724,6.771724,38.392063,77.070625,54.220673
2016/1/18,觀音,1.8,8.3,8.8,8.7,32.0,30.0,11.0,3.8945637,3.8598237,5.4886866,5.488686,45.100254,75.70217,55.110676
2016/1/18,觀音,3.5,9.9,10.200000000000001,10.0,34.0,30.0,10.0,3.4467826,2.8364575,3.9929733,3.9929733,51.107124,75.66315,54.72642
2016/1/18,觀音,6.7,13.0,13.4,13.0,32.0,40.0,13.0,3.1626465,2.4470282,3.3832097,3.38321,54.980865,74.954025,53.78919
2016/1/18,觀音,5.6,14.0,14.8,15.0,32.0,46.0,15.0,2.7815223,2.2733977,3.0773478,3.0773478,56.536953,70.67276,49.860584
2016/1/18,觀音,5.7,15.0,16.6,17.0,31.0,57.0,16.0,2.5357797,2.3198953,3.0354981,3.0354981,56.969517,68.07171,48.056118
2016/1/18,觀音,6.4,14.0,15.7,16.0,32.0,52.0,20.0,2.6122541,2.8081477,3.4411678,3.4411678,57.155212,67.64857,48.804802
2016/1/18,觀音,6.0,,,,35.0,58.0,21.0,2.8546157,3.925968,4.3845215,4.3845215,56.71341,72.71523,53.986034
2016/1/18,觀音,4.0,,,,39.0,,,3.130093,5.136124,5.3841386,5.3841386,55.71824,85.79252,65.527985
2016/1/18,觀音,3.3,8.5,11.3,11.0,43.0,66.0,29.0,3.5245898,5.792692,6.0098066,6.009807,54.88011,98.19727,76.90528
